engine_load,engine_rpm,vehicle_speed,throttle,short_fuel_trim_bank,engine_runtime,traveled_distance,fuel_tank_level,ambient_air_temperature,timestamp
14.12,1334.0,62,15.29,0.0,10632,30063,17.65,21,2021-05-30 22:43:28.938202624+00:00
15.29,1816.5,60,16.86,0.0,10633,30063,17.65,21,2021-05-30 22:43:29.951222272+00:00
19.61,1996.5,58,17.25,0.0,10634,30063,17.65,21,2021-05-30 22:43:30.958403840+00:00
16.08,1324.5,57,14.9,0.0,10635,30063,17.65,21,2021-05-30 22:43:31.971035648+00:00
24.31,1307.0,55,13.33,0.0,10637,30063,17.65,21,2021-05-30 22:43:32.983050752+00:00
13.73,1297.0,53,14.9,0.0,10638,30063,17.65,21,2021-05-30 22:43:33.995382016+00:00
15.69,1301.5,51,15.29,0.0,10639,30063,17.65,21,2021-05-30 22:43:35.007038976+00:00
15.69,1301.5,51,15.29,0.0,10639,30063,17.65,21,2021-05-30 22:43:36.018532608+00:00
18.43,1307.5,50,15.69,0.0,10640,30063,17.65,21,2021-05-30 22:43:37.032124672+00:00
20.0,1319.0,50,15.69,-0.78,10641,30063,17.65,21,2021-05-30 22:43:38.043958272+00:00
20.39,1314.5,50,16.08,0.78,10642,30063,17.65,21,2021-05-30 22:43:39.066884608+00:00
26.27,1321.5,50,16.86,3.91,10644,30063,17.65,21,2021-05-30 22:43:40.078843648+00:00
30.59,1329.5,50,18.04,1.56,10645,30063,17.65,21,2021-05-30 22:43:41.090440448+00:00
50.98,1525.5,51,24.71,-2.34,10646,30063,17.65,21,2021-05-30 22:43:42.102307584+00:00
50.98,1525.5,51,24.71,-2.34,10646,30063,17.65,21,2021-05-30 22:43:43.115695616+00:00
50.98,1586.5,53,25.1,-2.34,10647,30063,17.65,21,2021-05-30 22:43:44.127074304+00:00
52.16,1634.5,55,26.67,-0.78,10648,30063,17.65,21,2021-05-30 22:43:45.134494720+00:00
54.12,1642.5,57,27.45,-1.56,10650,30063,17.65,21,2021-05-30 22:43:46.147175680+00:00
54.12,1648.5,59,27.84,2.34,10651,30063,17.65,21,2021-05-30 22:43:47.159890944+00:00
55.29,1646.5,61,28.24,3.12,10652,30063,17.65,21,2021-05-30 22:43:48.182823936+00:00
74.9,2125.0,64,84.71,3.91,10653,30063,17.65,21,2021-05-30 22:43:49.193667840+00:00
74.9,2125.0,64,84.71,3.91,10653,30063,17.65,21,2021-05-30 22:43:50.203687424+00:00
76.47,2621.0,67,84.71,3.12,10654,30063,17.65,21,2021-05-30 22:43:51.210677504+00:00
77.25,3104.5,72,84.71,0.78,10655,30063,17.65,21,2021-05-30 22:43:52.222259712+00:00
14.51,1425.0,74,14.51,2.34,10657,30063,17.65,21,2021-05-30 22:43:53.234067200+00:00
14.9,1395.0,72,15.29,0.0,10658,30063,17.65,21,2021-05-30 22:43:54.241322752+00:00
16.47,1368.5,71,15.29,0.0,10659,30063,17.65,21,2021-05-30 22:43:55.252998656+00:00
15.69,1337.0,69,15.29,0.0,10660,30063,17.65,21,2021-05-30 22:43:56.266118912+00:00
15.69,1337.0,69,15.29,0.0,10660,30063,17.65,21,2021-05-30 22:43:57.273614592+00:00
15.69,1326.0,67,15.29,0.0,10661,30063,17.65,21,2021-05-30 22:43:58.286852608+00:00
15.69,1318.0,65,14.9,0.0,10663,30063,17.65,21,2021-05-30 22:43:59.299398144+00:00
25.88,1336.0,63,13.33,0.0,10664,30063,17.65,21,2021-05-30 22:44:00.314789632+00:00
14.12,1327.5,61,14.9,0.0,10665,30063,17.65,21,2021-05-30 22:44:01.324684288+00:00
16.08,1326.5,60,15.29,0.0,10666,30064,17.65,21,2021-05-30 22:44:02.336783360+00:00
16.08,1322.5,58,15.29,0.0,10667,30064,17.65,21,2021-05-30 22:44:03.348162816+00:00
16.08,1322.5,58,15.29,0.0,10667,30064,17.65,21,2021-05-30 22:44:04.359642880+00:00
18.82,1328.0,57,17.25,0.0,10668,30064,17.65,21,2021-05-30 22:44:05.373483776+00:00
45.88,1580.0,58,22.35,-2.34,10670,30064,17.65,21,2021-05-30 22:44:06.387118848+00:00
47.84,1518.5,59,22.75,1.56,10671,30064,17.65,21,2021-05-30 22:44:07.398818816+00:00
49.8,1572.0,60,24.71,3.91,10672,30064,17.65,21,2021-05-30 22:44:08.410403584+00:00
54.12,1678.0,62,28.24,2.34,10673,30064,17.65,21,2021-05-30 22:44:09.423603200+00:00
55.69,1682.0,64,29.02,3.91,10674,30064,17.65,21,2021-05-30 22:44:10.432109312+00:00
55.69,1682.0,64,29.02,3.91,10674,30064,17.65,21,2021-05-30 22:44:11.444529920+00:00
42.35,1426.5,64,20.78,0.0,10676,30064,17.65,21,2021-05-30 22:44:12.456504832+00:00
50.98,1639.0,65,24.31,-2.34,10677,30064,17.65,21,2021-05-30 22:44:13.467918848+00:00
51.76,1661.5,66,25.88,0.78,10678,30064,17.65,21,2021-05-30 22:44:14.482657280+00:00
55.69,1584.5,68,27.45,0.0,10679,30064,17.65,21,2021-05-30 22:44:15.495211008+00:00
29.41,1349.0,69,16.47,0.0,10680,30064,17.65,21,2021-05-30 22:44:16.506887424+00:00
77.65,2680.0,71,84.31,1.56,10681,30064,17.65,21,2021-05-30 22:44:17.518700288+00:00
77.65,2680.0,71,84.31,1.56,10681,30064,17.65,21,2021-05-30 22:44:18.530538496+00:00
16.08,1380.5,72,14.9,3.91,10683,30064,17.65,21,2021-05-30 22:44:19.539899136+00:00
14.51,1349.5,68,15.29,0.0,10684,30064,17.65,21,2021-05-30 22:44:20.551645696+00:00
25.88,1353.5,65,13.73,0.0,10685,30064,17.65,21,2021-05-30 22:44:21.563389184+00:00
15.69,1325.0,63,15.29,0.0,10686,30064,17.65,21,2021-05-30 22:44:22.574891776+00:00
16.47,1329.5,60,15.29,0.0,10687,30064,17.65,21,2021-05-30 22:44:23.586095616+00:00
16.47,1329.5,60,15.29,0.0,10687,30064,17.65,21,2021-05-30 22:44:24.597860096+00:00
16.47,1328.0,59,15.29,0.0,10689,30064,17.65,21,2021-05-30 22:44:25.609809152+00:00
16.08,1322.0,57,14.9,0.0,10690,30064,17.65,21,2021-05-30 22:44:26.623157248+00:00
30.98,1338.5,56,18.04,-1.56,10691,30064,17.65,21,2021-05-30 22:44:27.635387648+00:00
51.37,1500.5,57,23.92,-2.34,10692,30064,17.65,21,2021-05-30 22:44:28.644510464+00:00
75.29,2078.5,60,83.92,3.12,10693,30064,17.65,21,2021-05-30 22:44:29.664992+00:00
76.08,2574.5,64,84.71,5.47,10694,30064,17.65,21,2021-05-30 22:44:30.678323456+00:00
76.08,2574.5,64,84.71,5.47,10694,30064,17.65,21,2021-05-30 22:44:31.690151168+00:00
78.82,2928.0,69,84.71,0.78,10696,30064,17.65,21,2021-05-30 22:44:32.701660928+00:00
16.86,1358.0,71,14.51,4.69,10697,30064,17.65,21,2021-05-30 22:44:33.713495296+00:00
12.55,1365.0,69,15.69,0.0,10698,30064,17.65,21,2021-05-30 22:44:34.728521728+00:00
40.39,1357.0,69,20.0,-2.34,10699,30064,17.65,21,2021-05-30 22:44:35.740315904+00:00
56.08,1649.5,71,28.24,1.56,10700,30064,17.65,21,2021-05-30 22:44:36.751873280+00:00
24.31,1385.5,72,17.65,3.12,10702,30064,17.65,21,2021-05-30 22:44:37.764549120+00:00
24.31,1385.5,72,17.65,3.12,10702,30064,17.65,21,2021-05-30 22:44:38.777035008+00:00
39.22,1468.0,74,19.61,-3.12,10703,30064,17.65,21,2021-05-30 22:44:39.789334272+00:00
41.18,1523.0,76,20.39,2.34,10704,30064,17.65,21,2021-05-30 22:44:40.798999040+00:00
36.08,1529.5,79,18.04,-3.91,10705,30064,17.65,21,2021-05-30 22:44:41.811029504+00:00
35.69,1548.0,80,19.22,0.78,10706,30064,17.65,21,2021-05-30 22:44:42.824981248+00:00
30.59,1576.0,82,16.86,-0.78,10707,30064,17.65,21,2021-05-30 22:44:43.836726016+00:00
39.22,1637.5,83,20.39,0.0,10709,30064,17.65,21,2021-05-30 22:44:44.848561920+00:00
39.22,1637.5,83,20.39,0.0,10709,30064,17.65,21,2021-05-30 22:44:45.860560896+00:00
22.75,1600.0,83,18.04,3.12,10710,30064,17.65,21,2021-05-30 22:44:46.872806400+00:00
36.08,1626.5,83,19.61,-0.78,10711,30064,17.65,21,2021-05-30 22:44:47.879783168+00:00
46.27,1653.5,83,23.53,2.34,10712,30064,17.65,21,2021-05-30 22:44:48.887188224+00:00
55.29,1722.0,84,28.24,4.69,10713,30064,17.65,21,2021-05-30 22:44:49.900273920+00:00
24.31,1583.0,83,17.65,3.12,10715,30064,17.65,21,2021-05-30 22:44:50.912292864+00:00
64.31,1815.0,82,30.2,0.78,10716,30064,17.65,21,2021-05-30 22:44:51.923969536+00:00
64.31,1815.0,82,30.2,0.78,10716,30064,17.65,21,2021-05-30 22:44:52.935279872+00:00
68.24,1958.5,82,31.76,6.25,10717,30064,17.65,21,2021-05-30 22:44:53.947491328+00:00
69.8,1999.5,81,30.98,3.12,10718,30065,17.65,21,2021-05-30 22:44:54.958694912+00:00
65.49,2331.5,81,32.16,4.69,10719,30065,17.65,21,2021-05-30 22:44:55.971257600+00:00
56.47,1965.0,81,27.84,0.0,10720,30065,17.65,21,2021-05-30 22:44:56.984766464+00:00
60.39,2334.0,81,32.55,3.12,10722,30065,17.65,21,2021-05-30 22:44:57.991726336+00:00
61.96,2346.5,82,33.33,1.56,10723,30065,17.65,21,2021-05-30 22:44:58.998547712+00:00
61.96,2346.5,82,33.33,1.56,10723,30065,17.65,21,2021-05-30 22:45:00.013973760+00:00
65.88,1947.0,83,29.8,-3.12,10724,30065,17.65,21,2021-05-30 22:45:01.027368192+00:00
27.06,1745.0,83,14.9,2.34,10725,30065,17.65,21,2021-05-30 22:45:02.039897600+00:00
35.69,1594.5,83,19.61,4.69,10726,30065,17.65,21,2021-05-30 22:45:03.051481600+00:00
28.63,1580.5,83,15.29,3.12,10728,30065,17.65,21,2021-05-30 22:45:04.063271424+00:00
11.37,1576.0,81,14.9,0.0,10729,30065,17.65,21,2021-05-30 22:45:05.075712+00:00
16.47,1548.0,80,15.69,0.0,10730,30065,17.65,21,2021-05-30 22:45:06.087873792+00:00
16.47,1548.0,80,15.69,0.0,10730,30065,17.65,21,2021-05-30 22:45:07.099697664+00:00
16.47,1505.5,78,15.69,0.0,10731,30065,17.65,21,2021-05-30 22:45:08.110195712+00:00
16.08,1453.5,75,15.29,0.0,10732,30065,17.65,21,2021-05-30 22:45:09.121899008+00:00
15.69,1413.0,73,15.29,0.0,10733,30065,17.65,21,2021-05-30 22:45:10.139254784+00:00
15.69,1363.5,70,15.29,0.0,10735,30065,17.65,21,2021-05-30 22:45:11.146576384+00:00
16.08,1351.0,68,15.29,0.0,10736,30065,17.25,21,2021-05-30 22:45:12.158080+00:00
16.47,1337.5,66,15.29,0.0,10737,30065,17.25,21,2021-05-30 22:45:13.170382080+00:00
16.47,1337.5,66,15.29,0.0,10737,30065,17.25,21,2021-05-30 22:45:14.179500032+00:00
16.08,1339.5,64,15.29,0.0,10738,30065,17.25,21,2021-05-30 22:45:15.191621888+00:00
16.08,1341.5,62,15.29,0.0,10739,30065,17.25,21,2021-05-30 22:45:16.205424384+00:00
16.47,1327.5,60,14.9,0.0,10741,30065,17.25,21,2021-05-30 22:45:17.218377216+00:00
16.08,1317.0,56,14.9,0.0,10742,30065,17.25,21,2021-05-30 22:45:18.234233600+00:00
16.47,1281.5,50,14.9,0.0,10743,30065,17.25,21,2021-05-30 22:45:19.248635648+00:00
16.08,1305.0,47,14.9,0.0,10744,30065,17.25,21,2021-05-30 22:45:20.259632128+00:00
16.08,1305.0,47,14.9,0.0,10744,30065,17.25,21,2021-05-30 22:45:21.271408896+00:00
16.08,1298.0,45,14.9,0.0,10745,30065,17.25,21,2021-05-30 22:45:22.284356352+00:00
12.55,1319.5,44,14.12,0.0,10746,30065,17.25,21,2021-05-30 22:45:23.297801216+00:00
12.16,1230.5,41,14.12,0.0,10748,30065,17.25,21,2021-05-30 22:45:24.309388032+00:00
12.94,1312.5,39,14.51,-3.91,10749,30065,17.25,21,2021-05-30 22:45:25.321772288+00:00
13.33,1309.0,38,14.51,-7.81,10750,30065,17.25,21,2021-05-30 22:45:26.333620736+00:00
13.33,1308.5,37,14.51,-7.81,10751,30065,17.25,21,2021-05-30 22:45:27.345230080+00:00
13.33,1308.5,37,14.51,-7.81,10751,30065,17.25,21,2021-05-30 22:45:28.356353792+00:00
48.24,1501.0,38,22.35,-3.12,10752,30065,17.25,21,2021-05-30 22:45:29.363287552+00:00
49.02,1569.0,40,23.53,-0.78,10754,30065,17.25,21,2021-05-30 22:45:30.376599296+00:00
51.76,1605.0,43,24.71,-1.56,10755,30065,17.25,21,2021-05-30 22:45:31.388164352+00:00
52.55,1621.0,45,25.88,-0.78,10756,30065,17.25,21,2021-05-30 22:45:32.397153024+00:00
52.94,1619.5,48,26.27,1.56,10757,30065,17.25,21,2021-05-30 22:45:33.405596672+00:00
53.33,1635.0,50,26.67,3.12,10758,30065,17.25,21,2021-05-30 22:45:34.416730880+00:00
53.33,1635.0,50,26.67,3.12,10758,30065,17.25,21,2021-05-30 22:45:35.429204992+00:00
56.47,1700.5,52,29.02,3.91,10759,30065,17.25,21,2021-05-30 22:45:36.440222976+00:00
35.69,1310.5,53,20.0,1.56,10761,30065,17.25,21,2021-05-30 22:45:37.450897152+00:00
51.76,1829.5,54,20.78,-0.78,10762,30065,17.25,21,2021-05-30 22:45:38.457505024+00:00
50.98,1542.5,54,22.35,-1.56,10763,30065,17.25,21,2021-05-30 22:45:39.464216832+00:00
27.84,1348.0,55,16.47,-2.34,10764,30065,17.25,21,2021-05-30 22:45:40.478547456+00:00
63.92,1757.5,56,28.63,3.91,10765,30065,17.25,21,2021-05-30 22:45:41.490404608+00:00
63.92,1757.5,56,28.63,3.91,10765,30065,17.25,21,2021-05-30 22:45:42.498140160+00:00
49.41,1489.0,58,18.82,3.12,10766,30065,17.25,21,2021-05-30 22:45:43.509929984+00:00
60.78,1654.5,58,27.06,0.0,10768,30065,17.25,21,2021-05-30 22:45:44.524481536+00:00
60.78,1835.5,60,28.24,3.91,10769,30065,17.25,21,2021-05-30 22:45:45.536568576+00:00
58.04,1592.0,60,26.27,0.0,10770,30065,17.25,21,2021-05-30 22:45:46.548945152+00:00
67.06,1984.0,61,32.55,2.34,10771,30065,17.65,21,2021-05-30 22:45:47.560518656+00:00
53.33,1460.5,62,22.75,-3.91,10772,30065,17.65,21,2021-05-30 22:45:48.571281152+00:00
60.39,1762.0,63,29.8,0.0,10774,30065,17.65,21,2021-05-30 22:45:49.581670656+00:00
60.39,1762.0,63,29.8,0.0,10774,30065,17.65,21,2021-05-30 22:45:50.588513280+00:00
56.08,1669.5,64,24.71,0.78,10775,30065,17.65,21,2021-05-30 22:45:51.603562496+00:00
59.61,1586.0,64,26.27,2.34,10776,30065,17.65,21,2021-05-30 22:45:52.615162368+00:00
28.63,1328.0,64,15.29,3.12,10777,30066,17.65,21,2021-05-30 22:45:53.626323712+00:00
11.76,1324.5,63,14.12,0.0,10778,30066,17.65,21,2021-05-30 22:45:54.637804544+00:00
15.69,1342.0,60,15.29,0.0,10779,30066,17.65,21,2021-05-30 22:45:55.649659392+00:00
29.02,1351.5,59,18.04,-3.12,10781,30066,17.65,21,2021-05-30 22:45:56.660130816+00:00
29.02,1351.5,59,18.04,-3.12,10781,30066,17.65,21,2021-05-30 22:45:57.670115584+00:00
47.45,1512.0,59,18.43,-3.12,10782,30066,17.65,21,2021-05-30 22:45:58.683396096+00:00
62.75,1543.0,59,28.63,0.0,10783,30066,17.65,21,2021-05-30 22:45:59.694855168+00:00
41.18,1622.0,60,15.69,4.69,10784,30066,17.65,21,2021-05-30 22:46:00.707378688+00:00
52.55,1614.0,60,19.22,0.78,10785,30066,17.65,21,2021-05-30 22:46:01.720086528+00:00
12.94,1335.5,59,14.12,3.91,10787,30066,17.65,21,2021-05-30 22:46:02.732010496+00:00
12.94,1335.5,59,14.12,3.91,10787,30066,17.65,21,2021-05-30 22:46:03.745028608+00:00
15.69,1332.5,57,15.29,0.0,10788,30066,17.65,21,2021-05-30 22:46:04.758581248+00:00
18.82,1337.0,55,16.08,0.0,10789,30066,17.65,21,2021-05-30 22:46:05.770548736+00:00
47.06,1484.0,55,21.96,-3.12,10790,30066,17.65,21,2021-05-30 22:46:06.789451520+00:00
51.37,1643.5,57,25.1,1.56,10791,30066,17.65,21,2021-05-30 22:46:07.802041088+00:00
57.25,1745.0,58,29.41,3.91,10792,30066,17.65,21,2021-05-30 22:46:08.814382080+00:00
70.98,1931.5,60,33.33,2.34,10794,30066,17.65,21,2021-05-30 22:46:09.826020864+00:00
70.98,1931.5,60,33.33,2.34,10794,30066,17.65,21,2021-05-30 22:46:10.838731264+00:00
73.33,1585.0,61,35.29,-1.56,10795,30066,17.65,21,2021-05-30 22:46:11.861108224+00:00
76.08,2037.0,64,84.71,3.12,10796,30066,18.04,21,2021-05-30 22:46:12.872371968+00:00
79.61,2810.0,68,55.69,-1.56,10797,30066,18.04,21,2021-05-30 22:46:13.886060544+00:00
14.9,1513.0,69,15.29,4.69,10798,30066,18.04,21,2021-05-30 22:46:14.897605888+00:00
11.76,1314.5,63,14.12,0.0,10799,30066,17.65,21,2021-05-30 22:46:15.905371904+00:00
16.47,1351.5,61,15.29,0.0,10801,30066,17.65,21,2021-05-30 22:46:16.917327872+00:00
16.47,1341.5,60,15.29,0.0,10802,30066,17.65,21,2021-05-30 22:46:17.930271488+00:00
16.47,1341.5,60,15.29,0.0,10802,30066,17.65,21,2021-05-30 22:46:18.941739520+00:00
54.51,1547.0,60,24.31,-7.03,10803,30066,17.65,21,2021-05-30 22:46:19.956704+00:00
16.86,1327.5,61,14.12,-1.56,10804,30066,17.65,21,2021-05-30 22:46:20.964231936+00:00
12.16,1342.5,60,14.12,0.0,10805,30066,17.65,21,2021-05-30 22:46:21.976450560+00:00
16.08,1326.5,58,14.9,0.0,10807,30066,17.65,21,2021-05-30 22:46:22.988872704+00:00
16.08,1348.0,57,15.29,0.0,10808,30066,17.25,21,2021-05-30 22:46:24.000243456+00:00
16.08,1348.0,57,15.29,0.0,10808,30066,17.25,21,2021-05-30 22:46:25.012029184+00:00
15.69,1324.5,56,14.9,0.0,10809,30066,17.65,21,2021-05-30 22:46:26.025142016+00:00
22.35,1338.0,56,15.69,-0.78,10810,30066,17.25,21,2021-05-30 22:46:27.037393920+00:00
30.2,1355.0,57,17.65,0.0,10811,30066,17.25,21,2021-05-30 22:46:28.048683520+00:00
25.49,1351.0,57,17.65,0.78,10813,30066,17.25,21,2021-05-30 22:46:29.060775424+00:00
16.08,1341.5,58,14.12,-4.69,10814,30066,17.25,21,2021-05-30 22:46:30.091251200+00:00
14.9,1339.0,58,15.69,0.0,10815,30066,17.25,21,2021-05-30 22:46:31.103856640+00:00
14.9,1339.0,58,15.69,0.0,10815,30066,17.25,21,2021-05-30 22:46:32.110969856+00:00
47.84,1593.5,59,23.14,-3.12,10816,30066,17.25,21,2021-05-30 22:46:33.124736256+00:00
48.24,1546.0,61,23.53,1.56,10817,30066,17.25,21,2021-05-30 22:46:34.136406016+00:00
14.12,1324.5,61,14.51,1.56,10818,30066,17.25,21,2021-05-30 22:46:35.143732224+00:00
12.94,1344.5,59,15.29,0.0,10820,30066,17.25,21,2021-05-30 22:46:36.156994560+00:00
41.18,1446.5,59,19.22,-3.91,10821,30066,17.25,21,2021-05-30 22:46:37.169880064+00:00
45.88,1533.5,60,23.14,-2.34,10822,30066,17.25,21,2021-05-30 22:46:38.181353728+00:00
45.88,1533.5,60,23.14,-2.34,10822,30066,17.25,21,2021-05-30 22:46:39.193363456+00:00
52.94,1694.0,62,26.67,3.91,10823,30066,17.25,21,2021-05-30 22:46:40.219276544+00:00
44.31,1430.5,64,18.82,0.0,10824,30066,17.25,21,2021-05-30 22:46:41.231088640+00:00
43.92,1485.5,65,21.57,4.69,10826,30066,17.25,21,2021-05-30 22:46:42.242490368+00:00
13.73,1353.0,65,14.51,3.12,10827,30066,17.25,21,2021-05-30 22:46:43.249470464+00:00
14.51,1356.5,65,15.29,0.0,10828,30066,17.25,21,2021-05-30 22:46:44.260782080+00:00
16.08,1366.5,64,15.29,0.0,10829,30066,17.25,21,2021-05-30 22:46:45.272302848+00:00
16.08,1366.5,64,15.29,0.0,10829,30066,17.25,21,2021-05-30 22:46:46.284014080+00:00
16.47,1349.5,65,15.29,0.0,10830,30066,17.25,21,2021-05-30 22:46:47.309846016+00:00
16.08,1334.0,65,15.29,0.0,10831,30066,17.25,21,2021-05-30 22:46:48.322606848+00:00
16.08,1350.5,66,15.29,0.0,10833,30066,17.25,21,2021-05-30 22:46:49.333460224+00:00
16.08,1350.5,66,15.29,0.0,10834,30066,17.25,21,2021-05-30 22:46:50.345688576+00:00
16.08,1350.5,66,15.29,0.0,10835,30067,17.25,21,2021-05-30 22:46:51.361466112+00:00
28.63,1354.0,67,17.65,-3.12,10836,30067,17.25,21,2021-05-30 22:46:52.372459264+00:00
28.63,1354.0,67,17.65,-3.12,10836,30067,17.25,21,2021-05-30 22:46:53.383365376+00:00
31.76,1355.0,68,17.65,-2.34,10837,30067,17.25,21,2021-05-30 22:46:54.399566336+00:00
47.45,1440.5,67,21.96,-3.12,10839,30067,17.25,21,2021-05-30 22:46:55.407445248+00:00
54.51,1666.0,66,27.45,0.78,10840,30067,17.25,21,2021-05-30 22:46:56.419422720+00:00
14.51,1312.0,64,14.12,-1.56,10841,30067,17.25,21,2021-05-30 22:46:57.430646272+00:00
12.16,1349.0,61,14.51,6.25,10842,30067,17.25,21,2021-05-30 22:46:58.445402624+00:00
12.55,1343.5,58,14.51,-4.69,10843,30067,17.25,21,2021-05-30 22:46:59.460603136+00:00
21.96,1364.0,57,18.04,-6.25,10844,30067,17.25,21,2021-05-30 22:47:00.474685952+00:00
21.96,1364.0,57,18.04,-6.25,10844,30067,17.25,21,2021-05-30 22:47:01.485867008+00:00
49.02,1563.0,58,23.53,-0.78,10846,30067,17.25,21,2021-05-30 22:47:02.499414528+00:00
48.63,1536.0,60,23.14,4.69,10847,30067,17.25,21,2021-05-30 22:47:03.511605248+00:00
16.47,1316.5,61,14.12,1.56,10848,30067,17.25,21,2021-05-30 22:47:04.524125952+00:00
40.39,1438.5,61,19.61,-1.56,10849,30067,17.25,21,2021-05-30 22:47:05.536874240+00:00
32.55,1343.5,62,17.65,1.56,10850,30067,17.25,21,2021-05-30 22:47:06.553900544+00:00
32.55,1343.5,62,17.65,1.56,10850,30067,17.25,21,2021-05-30 22:47:07.569665024+00:00
47.06,1487.0,62,21.96,0.78,10851,30067,17.25,21,2021-05-30 22:47:08.582722304+00:00
51.37,1610.0,64,24.71,4.69,10853,30067,17.25,21,2021-05-30 22:47:09.594108160+00:00
49.41,1579.0,65,23.53,1.56,10854,30067,17.25,21,2021-05-30 22:47:10.605875200+00:00
48.24,1580.5,66,23.14,2.34,10855,30067,17.25,21,2021-05-30 22:47:11.618079488+00:00
36.86,1384.0,66,19.22,1.56,10856,30067,17.25,21,2021-05-30 22:47:12.629701376+00:00
27.45,1329.5,67,14.9,-5.47,10857,30067,17.25,21,2021-05-30 22:47:13.641197312+00:00
27.45,1329.5,67,14.9,-5.47,10857,30067,17.25,21,2021-05-30 22:47:14.652306944+00:00
47.06,1506.5,67,21.96,0.78,10859,30067,17.25,21,2021-05-30 22:47:15.666369280+00:00
51.76,1636.0,68,26.27,5.47,10860,30067,17.25,21,2021-05-30 22:47:16.675207168+00:00
55.69,1713.5,69,26.27,6.25,10861,30067,17.25,21,2021-05-30 22:47:17.682092800+00:00
35.69,1375.5,69,19.61,6.25,10862,30067,17.25,21,2021-05-30 22:47:18.693915136+00:00
46.27,1510.0,70,21.96,-0.78,10863,30067,17.25,21,2021-05-30 22:47:19.718784512+00:00
27.06,1341.5,69,18.04,-2.34,10865,30067,17.25,21,2021-05-30 22:47:20.730577664+00:00
27.06,1341.5,69,18.04,-2.34,10865,30067,17.25,21,2021-05-30 22:47:21.745231360+00:00
47.45,1563.0,70,23.14,3.12,10866,30067,17.25,21,2021-05-30 22:47:22.757891584+00:00
54.12,1630.5,71,26.27,3.91,10867,30067,17.25,21,2021-05-30 22:47:23.765204224+00:00
63.92,1890.5,72,31.76,4.69,10868,30067,17.25,21,2021-05-30 22:47:24.777474560+00:00
67.45,1861.0,74,32.16,3.91,10869,30067,17.25,22,2021-05-30 22:47:25.791738112+00:00
45.88,1535.5,76,21.96,2.34,10870,30067,17.25,21,2021-05-30 22:47:26.826867968+00:00
32.16,1466.0,77,20.0,2.34,10872,30067,17.25,21,2021-05-30 22:47:27.839030016+00:00
17.65,1495.0,78,14.9,-3.91,10873,30067,17.25,21,2021-05-30 22:47:28.851275264+00:00
17.65,1495.0,78,14.9,-3.91,10873,30067,17.25,21,2021-05-30 22:47:29.860090112+00:00
12.16,1525.5,79,14.9,0.0,10874,30067,17.25,21,2021-05-30 22:47:30.872681472+00:00
16.47,1534.0,79,15.69,0.0,10875,30067,17.25,21,2021-05-30 22:47:31.885123328+00:00
16.47,1531.5,79,15.69,0.0,10876,30067,17.25,21,2021-05-30 22:47:32.896600576+00:00
23.92,1532.5,80,17.65,0.0,10878,30067,17.25,21,2021-05-30 22:47:33.908853504+00:00
41.96,1600.0,80,21.18,-3.91,10879,30067,17.25,21,2021-05-30 22:47:34.920548864+00:00
54.9,1748.0,81,28.24,0.78,10880,30067,17.25,21,2021-05-30 22:47:35.934541312+00:00
54.9,1748.0,81,28.24,0.78,10880,30067,17.25,21,2021-05-30 22:47:36.946029056+00:00
58.04,1778.0,81,30.2,4.69,10881,30067,17.25,21,2021-05-30 22:47:37.960016896+00:00
34.9,1561.0,80,21.96,1.56,10882,30067,17.25,21,2021-05-30 22:47:38.972163328+00:00
69.41,1854.0,80,30.98,3.91,10883,30067,17.25,21,2021-05-30 22:47:39.984257024+00:00
70.59,2225.0,79,33.33,0.0,10885,30067,17.25,21,2021-05-30 22:47:40.995988480+00:00
72.16,2422.0,79,36.47,1.56,10886,30067,17.25,22,2021-05-30 22:47:42.010004736+00:00
76.47,2388.5,79,65.49,1.56,10887,30068,17.25,21,2021-05-30 22:47:43.020999936+00:00
76.47,2388.5,79,65.49,1.56,10887,30068,17.25,21,2021-05-30 22:47:44.031992320+00:00
77.25,2433.0,79,82.35,2.34,10888,30068,17.25,21,2021-05-30 22:47:45.043382272+00:00
77.65,2451.0,81,80.39,0.78,10889,30068,17.25,22,2021-05-30 22:47:46.055224832+00:00
25.49,1949.5,82,15.69,-3.12,10890,30068,17.25,21,2021-05-30 22:47:47.083092224+00:00
12.16,1639.5,80,14.9,0.0,10892,30068,17.25,21,2021-05-30 22:47:48.095143680+00:00
16.08,1506.5,78,15.69,0.0,10893,30068,17.25,21,2021-05-30 22:47:49.103102976+00:00
16.47,1461.0,76,15.29,0.0,10894,30068,17.25,21,2021-05-30 22:47:50.114493184+00:00
16.47,1461.0,76,15.29,0.0,10894,30068,17.25,21,2021-05-30 22:47:51.127510272+00:00
55.29,1617.0,75,24.71,-7.03,10895,30068,17.25,21,2021-05-30 22:47:52.139112448+00:00
54.9,1788.0,76,24.31,2.34,10896,30068,17.25,21,2021-05-30 22:47:53.150749184+00:00
12.16,1441.5,74,14.51,0.0,10898,30068,17.25,21,2021-05-30 22:47:54.163046912+00:00
13.73,1397.0,72,15.29,0.0,10899,30068,17.25,20,2021-05-30 22:47:55.174926336+00:00
16.08,1363.5,70,15.29,0.0,10900,30068,17.25,20,2021-05-30 22:47:56.191690240+00:00
16.08,1363.5,70,15.29,0.0,10900,30068,17.25,20,2021-05-30 22:47:57.203392+00:00
